DateTime,Breathing
2024-12-03 17:29:36.425000+00:00,873
2024-12-03 17:29:36.464000+00:00,896
2024-12-03 17:29:36.503000+00:00,917
2024-12-03 17:29:36.542000+00:00,938
2024-12-03 17:29:36.581000+00:00,959
2024-12-03 17:29:36.621000+00:00,979
2024-12-03 17:29:36.660000+00:00,994
2024-12-03 17:29:36.699000+00:00,1004
2024-12-03 17:29:36.738000+00:00,1010
2024-12-03 17:29:36.777000+00:00,1014
2024-12-03 17:29:36.816000+00:00,1017
2024-12-03 17:29:36.855000+00:00,1019
2024-12-03 17:29:36.894000+00:00,1020
2024-12-03 17:29:36.933000+00:00,1021
2024-12-03 17:29:36.972000+00:00,1022
2024-12-03 17:29:37.011000+00:00,1022
2024-12-03 17:29:37.050000+00:00,1022
2024-12-03 17:29:37.089000+00:00,1023
2024-12-03 17:29:37.128000+00:00,1023
2024-12-03 17:29:37.167000+00:00,1023
2024-12-03 17:29:37.206000+00:00,1023
2024-12-03 17:29:37.246000+00:00,1023
2024-12-03 17:29:37.285000+00:00,1023
2024-12-03 17:29:37.324000+00:00,1023
2024-12-03 17:29:37.363000+00:00,1023
2024-12-03 17:29:37.402000+00:00,1023
2024-12-03 17:29:37.441000+00:00,1022
2024-12-03 17:29:37.480000+00:00,1019
2024-12-03 17:29:37.519000+00:00,1012
2024-12-03 17:29:37.558000+00:00,1002
2024-12-03 17:29:37.597000+00:00,990
2024-12-03 17:29:37.636000+00:00,977
2024-12-03 17:29:37.675000+00:00,966
2024-12-03 17:29:37.714000+00:00,958
2024-12-03 17:29:37.753000+00:00,952
2024-12-03 17:29:37.792000+00:00,948
2024-12-03 17:29:37.831000+00:00,944
2024-12-03 17:29:37.871000+00:00,940
2024-12-03 17:29:37.910000+00:00,933
2024-12-03 17:29:37.949000+00:00,925
2024-12-03 17:29:37.988000+00:00,916
2024-12-03 17:29:38.027000+00:00,906
2024-12-03 17:29:38.066000+00:00,894
2024-12-03 17:29:38.105000+00:00,880
2024-12-03 17:29:38.144000+00:00,864
2024-12-03 17:29:38.183000+00:00,846
2024-12-03 17:29:38.222000+00:00,826
2024-12-03 17:29:38.261000+00:00,804
2024-12-03 17:29:38.300000+00:00,783
2024-12-03 17:29:38.339000+00:00,760
2024-12-03 17:29:38.378000+00:00,738
2024-12-03 17:29:38.417000+00:00,715
2024-12-03 17:29:38.456000+00:00,693
2024-12-03 17:29:38.496000+00:00,672
2024-12-03 17:29:38.535000+00:00,654
2024-12-03 17:29:38.574000+00:00,638
2024-12-03 17:29:38.613000+00:00,621
2024-12-03 17:29:38.652000+00:00,603
2024-12-03 17:29:38.691000+00:00,586
2024-12-03 17:29:38.730000+00:00,569
2024-12-03 17:29:38.769000+00:00,553
2024-12-03 17:29:38.808000+00:00,537
2024-12-03 17:29:38.847000+00:00,522
2024-12-03 17:29:38.886000+00:00,507
2024-12-03 17:29:38.925000+00:00,492
2024-12-03 17:29:38.964000+00:00,478
2024-12-03 17:29:39.003000+00:00,465
2024-12-03 17:29:39.042000+00:00,450
2024-12-03 17:29:39.081000+00:00,436
2024-12-03 17:29:39.121000+00:00,422
2024-12-03 17:29:39.160000+00:00,409
2024-12-03 17:29:39.199000+00:00,397
2024-12-03 17:29:39.238000+00:00,385
2024-12-03 17:29:39.277000+00:00,374
2024-12-03 17:29:39.316000+00:00,365
2024-12-03 17:29:39.355000+00:00,356
2024-12-03 17:29:39.394000+00:00,350
2024-12-03 17:29:39.433000+00:00,345
2024-12-03 17:29:39.472000+00:00,340
2024-12-03 17:29:39.511000+00:00,335
2024-12-03 17:29:39.550000+00:00,330
2024-12-03 17:29:39.589000+00:00,326
2024-12-03 17:29:39.628000+00:00,322
2024-12-03 17:29:39.667000+00:00,319
2024-12-03 17:29:39.706000+00:00,317
2024-12-03 17:29:39.746000+00:00,315
2024-12-03 17:29:39.785000+00:00,315
2024-12-03 17:29:39.824000+00:00,315
2024-12-03 17:29:39.863000+00:00,315
2024-12-03 17:29:39.902000+00:00,315
2024-12-03 17:29:39.941000+00:00,316
2024-12-03 17:29:39.980000+00:00,319
2024-12-03 17:29:40.019000+00:00,322
2024-12-03 17:29:40.058000+00:00,325
2024-12-03 17:29:40.097000+00:00,328
2024-12-03 17:29:40.136000+00:00,332
2024-12-03 17:29:40.175000+00:00,336
2024-12-03 17:29:40.214000+00:00,339
2024-12-03 17:29:40.253000+00:00,344
2024-12-03 17:29:40.292000+00:00,348
2024-12-03 17:29:40.331000+00:00,352
2024-12-03 17:29:40.371000+00:00,356
2024-12-03 17:29:40.410000+00:00,359
2024-12-03 17:29:40.449000+00:00,362
2024-12-03 17:29:40.488000+00:00,363
2024-12-03 17:29:40.527000+00:00,364
2024-12-03 17:29:40.566000+00:00,364
2024-12-03 17:29:40.605000+00:00,364
2024-12-03 17:29:40.644000+00:00,364
2024-12-03 17:29:40.683000+00:00,363
2024-12-03 17:29:40.722000+00:00,362
2024-12-03 17:29:40.761000+00:00,361
2024-12-03 17:29:40.800000+00:00,361
2024-12-03 17:29:40.839000+00:00,360
2024-12-03 17:29:40.878000+00:00,359
2024-12-03 17:29:40.917000+00:00,358
2024-12-03 17:29:40.956000+00:00,357
2024-12-03 17:29:40.996000+00:00,355
2024-12-03 17:29:41.035000+00:00,354
2024-12-03 17:29:41.074000+00:00,352
2024-12-03 17:29:41.113000+00:00,349
2024-12-03 17:29:41.152000+00:00,347
2024-12-03 17:29:41.191000+00:00,344
2024-12-03 17:29:41.230000+00:00,341
2024-12-03 17:29:41.269000+00:00,337
2024-12-03 17:29:41.308000+00:00,333
2024-12-03 17:29:41.347000+00:00,327
2024-12-03 17:29:41.386000+00:00,322
2024-12-03 17:29:41.425000+00:00,316
2024-12-03 17:29:41.464000+00:00,311
2024-12-03 17:29:41.503000+00:00,306
2024-12-03 17:29:41.542000+00:00,301
2024-12-03 17:29:41.581000+00:00,297
2024-12-03 17:29:41.621000+00:00,293
2024-12-03 17:29:41.660000+00:00,289
2024-12-03 17:29:41.699000+00:00,285
2024-12-03 17:29:41.738000+00:00,282
2024-12-03 17:29:41.777000+00:00,279
2024-12-03 17:29:41.816000+00:00,276
2024-12-03 17:29:41.855000+00:00,274
2024-12-03 17:29:41.894000+00:00,272
2024-12-03 17:29:41.933000+00:00,271
2024-12-03 17:29:41.972000+00:00,270
2024-12-03 17:29:42.011000+00:00,268
2024-12-03 17:29:42.050000+00:00,266
2024-12-03 17:29:42.089000+00:00,264
2024-12-03 17:29:42.128000+00:00,262
2024-12-03 17:29:42.167000+00:00,259
2024-12-03 17:29:42.206000+00:00,258
2024-12-03 17:29:42.246000+00:00,256
2024-12-03 17:29:42.285000+00:00,254
2024-12-03 17:29:42.324000+00:00,252
2024-12-03 17:29:42.363000+00:00,249
2024-12-03 17:29:42.402000+00:00,247
2024-12-03 17:29:42.441000+00:00,245
2024-12-03 17:29:42.480000+00:00,243
2024-12-03 17:29:42.519000+00:00,243
2024-12-03 17:29:42.558000+00:00,243
2024-12-03 17:29:42.597000+00:00,243
2024-12-03 17:29:42.636000+00:00,245
2024-12-03 17:29:42.675000+00:00,246
2024-12-03 17:29:42.714000+00:00,249
2024-12-03 17:29:42.753000+00:00,252
2024-12-03 17:29:42.792000+00:00,256
2024-12-03 17:29:42.831000+00:00,259
2024-12-03 17:29:42.871000+00:00,263
2024-12-03 17:29:42.910000+00:00,267
2024-12-03 17:29:42.949000+00:00,270
2024-12-03 17:29:42.988000+00:00,273
2024-12-03 17:29:43.027000+00:00,277
2024-12-03 17:29:43.066000+00:00,279
2024-12-03 17:29:43.105000+00:00,282
2024-12-03 17:29:43.144000+00:00,285
2024-12-03 17:29:43.183000+00:00,288
2024-12-03 17:29:43.222000+00:00,291
2024-12-03 17:29:43.261000+00:00,294
2024-12-03 17:29:43.300000+00:00,297
2024-12-03 17:29:43.339000+00:00,301
2024-12-03 17:29:43.378000+00:00,304
2024-12-03 17:29:43.417000+00:00,308
2024-12-03 17:29:43.456000+00:00,313
2024-12-03 17:29:43.496000+00:00,319
2024-12-03 17:29:43.535000+00:00,324
2024-12-03 17:29:43.574000+00:00,330
2024-12-03 17:29:43.613000+00:00,337
2024-12-03 17:29:43.652000+00:00,345
2024-12-03 17:29:43.691000+00:00,354
2024-12-03 17:29:43.730000+00:00,364
2024-12-03 17:29:43.769000+00:00,375
2024-12-03 17:29:43.808000+00:00,386
2024-12-03 17:29:43.847000+00:00,398
2024-12-03 17:29:43.886000+00:00,410
2024-12-03 17:29:43.925000+00:00,422
2024-12-03 17:29:43.964000+00:00,434
2024-12-03 17:29:44.003000+00:00,446
2024-12-03 17:29:44.042000+00:00,457
2024-12-03 17:29:44.081000+00:00,470
2024-12-03 17:29:44.121000+00:00,482
2024-12-03 17:29:44.160000+00:00,495
2024-12-03 17:29:44.199000+00:00,508
2024-12-03 17:29:44.238000+00:00,520
2024-12-03 17:29:44.277000+00:00,531
2024-12-03 17:29:44.316000+00:00,541
2024-12-03 17:29:44.355000+00:00,548
2024-12-03 17:29:44.394000+00:00,553
2024-12-03 17:29:44.433000+00:00,556
2024-12-03 17:29:44.472000+00:00,557
2024-12-03 17:29:44.511000+00:00,557
2024-12-03 17:29:44.550000+00:00,557
2024-12-03 17:29:44.589000+00:00,555
2024-12-03 17:29:44.628000+00:00,552
2024-12-03 17:29:44.667000+00:00,551
2024-12-03 17:29:44.706000+00:00,550
2024-12-03 17:29:44.746000+00:00,550
2024-12-03 17:29:44.785000+00:00,552
2024-12-03 17:29:44.824000+00:00,554
2024-12-03 17:29:44.863000+00:00,558
2024-12-03 17:29:44.902000+00:00,565
2024-12-03 17:29:44.941000+00:00,574
2024-12-03 17:29:44.980000+00:00,583
2024-12-03 17:29:45.019000+00:00,590
2024-12-03 17:29:45.058000+00:00,591
2024-12-03 17:29:45.097000+00:00,588
2024-12-03 17:29:45.136000+00:00,582
2024-12-03 17:29:45.175000+00:00,574
2024-12-03 17:29:45.214000+00:00,563
2024-12-03 17:29:45.253000+00:00,552
2024-12-03 17:29:45.292000+00:00,539
2024-12-03 17:29:45.331000+00:00,526
2024-12-03 17:29:45.371000+00:00,513
2024-12-03 17:29:45.410000+00:00,499
2024-12-03 17:29:45.449000+00:00,487
2024-12-03 17:29:45.488000+00:00,477
2024-12-03 17:29:45.527000+00:00,467
2024-12-03 17:29:45.566000+00:00,459
2024-12-03 17:29:45.605000+00:00,449
2024-12-03 17:29:45.644000+00:00,441
2024-12-03 17:29:45.683000+00:00,434
2024-12-03 17:29:45.722000+00:00,428
2024-12-03 17:29:45.761000+00:00,423
2024-12-03 17:29:45.800000+00:00,420
2024-12-03 17:29:45.839000+00:00,416
2024-12-03 17:29:45.878000+00:00,413
2024-12-03 17:29:45.917000+00:00,409
2024-12-03 17:29:45.956000+00:00,405
2024-12-03 17:29:45.996000+00:00,401
2024-12-03 17:29:46.035000+00:00,399
2024-12-03 17:29:46.074000+00:00,397
2024-12-03 17:29:46.113000+00:00,395
2024-12-03 17:29:46.152000+00:00,393
2024-12-03 17:29:46.191000+00:00,392
2024-12-03 17:29:46.230000+00:00,389
2024-12-03 17:29:46.269000+00:00,387
2024-12-03 17:29:46.308000+00:00,385
2024-12-03 17:29:46.347000+00:00,383
2024-12-03 17:29:46.386000+00:00,380
2024-12-03 17:29:46.425000+00:00,377
2024-12-03 17:29:46.464000+00:00,373
2024-12-03 17:29:46.503000+00:00,370
2024-12-03 17:29:46.542000+00:00,366
2024-12-03 17:29:46.581000+00:00,364
2024-12-03 17:29:46.621000+00:00,363
2024-12-03 17:29:46.660000+00:00,362
2024-12-03 17:29:46.699000+00:00,362
2024-12-03 17:29:46.738000+00:00,362
2024-12-03 17:29:46.777000+00:00,363
2024-12-03 17:29:46.816000+00:00,365
2024-12-03 17:29:46.855000+00:00,366
2024-12-03 17:29:46.894000+00:00,369
2024-12-03 17:29:46.933000+00:00,372
2024-12-03 17:29:46.972000+00:00,374
2024-12-03 17:29:47.011000+00:00,376
2024-12-03 17:29:47.050000+00:00,377
2024-12-03 17:29:47.089000+00:00,379
2024-12-03 17:29:47.128000+00:00,380
2024-12-03 17:29:47.167000+00:00,382
2024-12-03 17:29:47.206000+00:00,383
2024-12-03 17:29:47.246000+00:00,383
2024-12-03 17:29:47.285000+00:00,383
2024-12-03 17:29:47.324000+00:00,385
2024-12-03 17:29:47.363000+00:00,387
2024-12-03 17:29:47.402000+00:00,390
2024-12-03 17:29:47.441000+00:00,396
2024-12-03 17:29:47.480000+00:00,405
2024-12-03 17:29:47.519000+00:00,414
2024-12-03 17:29:47.558000+00:00,419
2024-12-03 17:29:47.597000+00:00,423
2024-12-03 17:29:47.636000+00:00,424
2024-12-03 17:29:47.675000+00:00,423
2024-12-03 17:29:47.714000+00:00,421
2024-12-03 17:29:47.753000+00:00,419
2024-12-03 17:29:47.792000+00:00,419
2024-12-03 17:29:47.831000+00:00,420
2024-12-03 17:29:47.871000+00:00,424
2024-12-03 17:29:47.910000+00:00,431
2024-12-03 17:29:47.949000+00:00,442
2024-12-03 17:29:47.988000+00:00,456
2024-12-03 17:29:48.027000+00:00,474
2024-12-03 17:29:48.066000+00:00,494
2024-12-03 17:29:48.105000+00:00,516
2024-12-03 17:29:48.144000+00:00,539
2024-12-03 17:29:48.183000+00:00,566
2024-12-03 17:29:48.222000+00:00,594
2024-12-03 17:29:48.261000+00:00,624
2024-12-03 17:29:48.300000+00:00,655
2024-12-03 17:29:48.339000+00:00,687
2024-12-03 17:29:48.378000+00:00,718
2024-12-03 17:29:48.417000+00:00,747
2024-12-03 17:29:48.456000+00:00,774
2024-12-03 17:29:48.496000+00:00,793
2024-12-03 17:29:48.535000+00:00,807
2024-12-03 17:29:48.574000+00:00,813
2024-12-03 17:29:48.613000+00:00,813
2024-12-03 17:29:48.652000+00:00,808
2024-12-03 17:29:48.691000+00:00,797
2024-12-03 17:29:48.730000+00:00,785
2024-12-03 17:29:48.769000+00:00,773
2024-12-03 17:29:48.808000+00:00,761
2024-12-03 17:29:48.847000+00:00,750
2024-12-03 17:29:48.886000+00:00,740
2024-12-03 17:29:48.925000+00:00,729
2024-12-03 17:29:48.964000+00:00,718
2024-12-03 17:29:49.003000+00:00,706
2024-12-03 17:29:49.042000+00:00,693
2024-12-03 17:29:49.081000+00:00,680
2024-12-03 17:29:49.121000+00:00,666
2024-12-03 17:29:49.160000+00:00,650
2024-12-03 17:29:49.199000+00:00,629
2024-12-03 17:29:49.238000+00:00,603
2024-12-03 17:29:49.277000+00:00,575
2024-12-03 17:29:49.316000+00:00,546
2024-12-03 17:29:49.355000+00:00,518
2024-12-03 17:29:49.394000+00:00,493
2024-12-03 17:29:49.433000+00:00,471
2024-12-03 17:29:49.472000+00:00,453
2024-12-03 17:29:49.511000+00:00,438
2024-12-03 17:29:49.550000+00:00,427
2024-12-03 17:29:49.589000+00:00,419
2024-12-03 17:29:49.628000+00:00,413
2024-12-03 17:29:49.667000+00:00,408
2024-12-03 17:29:49.706000+00:00,406
2024-12-03 17:29:49.746000+00:00,404
2024-12-03 17:29:49.785000+00:00,403
2024-12-03 17:29:49.824000+00:00,404
2024-12-03 17:29:49.863000+00:00,406
2024-12-03 17:29:49.902000+00:00,410
2024-12-03 17:29:49.941000+00:00,415
2024-12-03 17:29:49.980000+00:00,422
2024-12-03 17:29:50.019000+00:00,429
2024-12-03 17:29:50.058000+00:00,436
2024-12-03 17:29:50.097000+00:00,442
2024-12-03 17:29:50.136000+00:00,447
2024-12-03 17:29:50.175000+00:00,451
2024-12-03 17:29:50.214000+00:00,461
2024-12-03 17:29:50.253000+00:00,466
2024-12-03 17:29:50.292000+00:00,466
2024-12-03 17:29:50.331000+00:00,461
2024-12-03 17:29:50.371000+00:00,454
2024-12-03 17:29:50.410000+00:00,446
2024-12-03 17:29:50.449000+00:00,439
2024-12-03 17:29:50.488000+00:00,432
2024-12-03 17:29:50.527000+00:00,426
2024-12-03 17:29:50.566000+00:00,421
2024-12-03 17:29:50.605000+00:00,417
2024-12-03 17:29:50.644000+00:00,413
2024-12-03 17:29:50.683000+00:00,409
2024-12-03 17:29:50.722000+00:00,407
2024-12-03 17:29:50.761000+00:00,404
2024-12-03 17:29:50.800000+00:00,402
2024-12-03 17:29:50.839000+00:00,400
2024-12-03 17:29:50.878000+00:00,398
2024-12-03 17:29:50.917000+00:00,396
2024-12-03 17:29:50.956000+00:00,393
2024-12-03 17:29:50.996000+00:00,390
2024-12-03 17:29:51.035000+00:00,387
2024-12-03 17:29:51.074000+00:00,384
2024-12-03 17:29:51.113000+00:00,381
2024-12-03 17:29:51.152000+00:00,379
2024-12-03 17:29:51.191000+00:00,378
2024-12-03 17:29:51.230000+00:00,380
2024-12-03 17:29:51.269000+00:00,382
2024-12-03 17:29:51.308000+00:00,385
2024-12-03 17:29:51.347000+00:00,389
2024-12-03 17:29:51.386000+00:00,393
2024-12-03 17:29:51.425000+00:00,400
2024-12-03 17:29:51.464000+00:00,409
2024-12-03 17:29:51.503000+00:00,418
2024-12-03 17:29:51.542000+00:00,425
2024-12-03 17:29:51.581000+00:00,431
2024-12-03 17:29:51.621000+00:00,434
2024-12-03 17:29:51.660000+00:00,433
2024-12-03 17:29:51.699000+00:00,429
2024-12-03 17:29:51.738000+00:00,425
2024-12-03 17:29:51.777000+00:00,420
2024-12-03 17:29:51.816000+00:00,416
2024-12-03 17:29:51.855000+00:00,412
2024-12-03 17:29:51.894000+00:00,409
2024-12-03 17:29:51.933000+00:00,407
2024-12-03 17:29:51.972000+00:00,407
2024-12-03 17:29:52.011000+00:00,405
2024-12-03 17:29:52.050000+00:00,405
2024-12-03 17:29:52.089000+00:00,405
2024-12-03 17:29:52.128000+00:00,405
2024-12-03 17:29:52.167000+00:00,405
2024-12-03 17:29:52.206000+00:00,406
2024-12-03 17:29:52.246000+00:00,407
2024-12-03 17:29:52.285000+00:00,408
2024-12-03 17:29:52.324000+00:00,409
2024-12-03 17:29:52.363000+00:00,411
2024-12-03 17:29:52.402000+00:00,412
2024-12-03 17:29:52.441000+00:00,413
2024-12-03 17:29:52.480000+00:00,415
2024-12-03 17:29:52.519000+00:00,415
2024-12-03 17:29:52.558000+00:00,417
2024-12-03 17:29:52.597000+00:00,417
2024-12-03 17:29:52.636000+00:00,418
2024-12-03 17:29:52.675000+00:00,420
2024-12-03 17:29:52.714000+00:00,421
2024-12-03 17:29:52.753000+00:00,423
2024-12-03 17:29:52.792000+00:00,424
2024-12-03 17:29:52.831000+00:00,425
2024-12-03 17:29:52.871000+00:00,426
2024-12-03 17:29:52.910000+00:00,428
2024-12-03 17:29:52.949000+00:00,433
2024-12-03 17:29:52.988000+00:00,439
2024-12-03 17:29:53.027000+00:00,442
2024-12-03 17:29:53.066000+00:00,442
2024-12-03 17:29:53.105000+00:00,443
2024-12-03 17:29:53.144000+00:00,445
2024-12-03 17:29:53.183000+00:00,450
2024-12-03 17:29:53.222000+00:00,455
2024-12-03 17:29:53.261000+00:00,460
2024-12-03 17:29:53.300000+00:00,465
2024-12-03 17:29:53.339000+00:00,470
2024-12-03 17:29:53.378000+00:00,476
2024-12-03 17:29:53.417000+00:00,483
2024-12-03 17:29:53.456000+00:00,491
2024-12-03 17:29:53.496000+00:00,500
2024-12-03 17:29:53.535000+00:00,510
2024-12-03 17:29:53.574000+00:00,519
2024-12-03 17:29:53.613000+00:00,526
2024-12-03 17:29:53.652000+00:00,532
2024-12-03 17:29:53.691000+00:00,536
2024-12-03 17:29:53.730000+00:00,539
2024-12-03 17:29:53.769000+00:00,539
2024-12-03 17:29:53.808000+00:00,539
2024-12-03 17:29:53.847000+00:00,537
2024-12-03 17:29:53.886000+00:00,533
2024-12-03 17:29:53.925000+00:00,528
2024-12-03 17:29:53.964000+00:00,523
2024-12-03 17:29:54.003000+00:00,515
2024-12-03 17:29:54.042000+00:00,508
2024-12-03 17:29:54.081000+00:00,501
2024-12-03 17:29:54.121000+00:00,494
2024-12-03 17:29:54.160000+00:00,488
2024-12-03 17:29:54.199000+00:00,481
2024-12-03 17:29:54.238000+00:00,475
2024-12-03 17:29:54.277000+00:00,470
2024-12-03 17:29:54.316000+00:00,467
2024-12-03 17:29:54.355000+00:00,465
2024-12-03 17:29:54.394000+00:00,463
2024-12-03 17:29:54.433000+00:00,462
2024-12-03 17:29:54.472000+00:00,461
2024-12-03 17:29:54.511000+00:00,460
2024-12-03 17:29:54.550000+00:00,459
2024-12-03 17:29:54.589000+00:00,458
2024-12-03 17:29:54.628000+00:00,457
2024-12-03 17:29:54.667000+00:00,455
2024-12-03 17:29:54.706000+00:00,455
2024-12-03 17:29:54.746000+00:00,454
2024-12-03 17:29:54.785000+00:00,453
2024-12-03 17:29:54.824000+00:00,453
2024-12-03 17:29:54.863000+00:00,452
2024-12-03 17:29:54.902000+00:00,452
2024-12-03 17:29:54.941000+00:00,452
2024-12-03 17:29:54.980000+00:00,452
2024-12-03 17:29:55.019000+00:00,452
2024-12-03 17:29:55.058000+00:00,452
2024-12-03 17:29:55.097000+00:00,453
2024-12-03 17:29:55.136000+00:00,453
2024-12-03 17:29:55.175000+00:00,454
2024-12-03 17:29:55.214000+00:00,454
2024-12-03 17:29:55.253000+00:00,454
2024-12-03 17:29:55.292000+00:00,455
2024-12-03 17:29:55.331000+00:00,456
2024-12-03 17:29:55.371000+00:00,456
2024-12-03 17:29:55.410000+00:00,456
2024-12-03 17:29:55.449000+00:00,457
2024-12-03 17:29:55.488000+00:00,456
2024-12-03 17:29:55.527000+00:00,456
2024-12-03 17:29:55.566000+00:00,455
2024-12-03 17:29:55.605000+00:00,455
2024-12-03 17:29:55.644000+00:00,455
2024-12-03 17:29:55.683000+00:00,457
2024-12-03 17:29:55.722000+00:00,458
2024-12-03 17:29:55.761000+00:00,458
2024-12-03 17:29:55.800000+00:00,457
2024-12-03 17:29:55.839000+00:00,457
2024-12-03 17:29:55.878000+00:00,456
2024-12-03 17:29:55.917000+00:00,456
2024-12-03 17:29:55.956000+00:00,456
2024-12-03 17:29:55.996000+00:00,455
2024-12-03 17:29:56.035000+00:00,456
2024-12-03 17:29:56.074000+00:00,456
2024-12-03 17:29:56.113000+00:00,457
2024-12-03 17:29:56.152000+00:00,457
2024-12-03 17:29:56.191000+00:00,458
2024-12-03 17:29:56.230000+00:00,458
2024-12-03 17:29:56.269000+00:00,458
2024-12-03 17:29:56.308000+00:00,459
2024-12-03 17:29:56.347000+00:00,459
